model_key,model_id,family,size,case_id,source_case_id,api_success,relevant_message_selected,message_in_context,actions_allowed,downstream_accepted,latency_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,total_tokens,attempt_count,error_type
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-020,RAG3-POS-021,True,True,True,True,True,4708.667,6636,6400,305,0,6941,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-021,RAG3-POS-022,True,True,True,True,True,3363.458,7289,0,298,0,7587,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-022,RAG3-POS-023,True,False,True,True,True,2033.713,6419,0,295,0,6714,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-023,RAG3-POS-024,True,True,True,True,True,1930.668,6334,0,295,0,6629,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-024,RAG3-POS-025,True,False,True,True,True,1996.988,7016,0,283,0,7299,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-025,RAG3-POS-026,True,True,True,True,True,3120.54,7254,0,298,0,7552,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-026,RAG3-POS-027,True,False,True,True,True,3787.399,6478,0,296,0,6774,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-027,RAG3-POS-028,True,False,True,True,True,2300.356,6631,0,305,0,6936,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-028,RAG3-POS-029,True,True,True,True,True,3070.9,7067,0,293,0,7360,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-029,RAG3-POS-030,True,True,True,True,True,5884.175,7032,0,295,0,7327,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-030,RAG3-POS-031,True,True,True,True,True,4024.189,6501,0,296,0,6797,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-031,RAG3-POS-032,True,True,True,True,True,2174.291,7107,0,305,0,7412,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-032,RAG3-POS-033,True,False,True,True,True,9702.778,7363,0,298,0,7661,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-033,RAG3-POS-034,True,True,True,True,True,2816.195,7279,0,298,0,7577,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-034,RAG3-POS-035,True,True,True,True,True,2107.4,6691,0,292,0,6983,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-035,RAG3-POS-036,True,False,True,True,True,2220.426,6559,0,305,0,6864,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-036,RAG3-POS-037,True,True,True,True,True,2208.045,6213,0,306,0,6519,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-037,RAG3-POS-038,True,True,True,True,False,1382.207,4777,0,185,0,4962,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-038,RAG3-POS-040,True,True,True,True,True,2207.624,4849,0,293,0,5142,1,
gpt_5_4_mini,gpt-5.4-mini-2026-03-17,5.4,mini,E04V2-GEN-039,RAG3-POS-043,True,True,True,True,True,2321.588,5841,0,306,0,6147,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-001,RAG3-POS-001,True,True,True,True,True,3503.084,6342,5888,305,0,6647,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-002,RAG3-POS-002,True,True,True,True,True,2790.157,6636,0,305,0,6941,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-003,RAG3-POS-003,True,True,True,True,True,2596.907,6637,0,305,0,6942,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-004,RAG3-POS-004,True,True,True,True,True,2549.849,6468,0,300,0,6768,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-005,RAG3-POS-005,True,True,True,True,True,3489.418,6209,0,292,0,6501,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-006,RAG3-POS-006,True,True,True,True,True,2539.802,6160,0,295,0,6455,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-007,RAG3-POS-007,True,True,True,True,True,2198.764,6618,0,244,0,6862,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-008,RAG3-POS-008,True,True,True,True,True,2343.253,7235,0,300,0,7535,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-009,RAG3-POS-010,True,True,True,True,True,2811.648,6241,0,308,0,6549,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-010,RAG3-POS-011,True,True,True,True,True,4224.249,6722,0,295,0,7017,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-011,RAG3-POS-012,True,True,True,True,True,2214.043,6826,0,295,0,7121,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-012,RAG3-POS-013,True,True,True,True,True,2777.69,6408,0,300,0,6708,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-013,RAG3-POS-014,True,True,True,True,True,2219.178,6904,0,306,0,7210,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-014,RAG3-POS-015,True,True,True,True,True,2345.503,6259,0,308,0,6567,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-015,RAG3-POS-016,True,True,True,True,True,3075.643,6944,0,300,0,7244,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-016,RAG3-POS-017,True,True,True,True,True,2468.386,6396,0,292,0,6688,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-017,RAG3-POS-018,True,True,True,True,True,2428.472,6910,0,307,0,7217,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-018,RAG3-POS-019,True,True,True,True,True,2305.666,6540,0,305,0,6845,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-019,RAG3-POS-020,True,True,True,True,True,2988.309,6636,0,305,0,6941,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-020,RAG3-POS-021,True,True,True,True,True,3009.952,6636,5888,305,0,6941,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-021,RAG3-POS-022,True,True,True,True,True,2389.839,7289,0,298,0,7587,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-022,RAG3-POS-023,True,True,True,True,True,2475.895,6419,0,292,0,6711,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-023,RAG3-POS-024,True,True,True,True,True,2245.218,6334,0,295,0,6629,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-024,RAG3-POS-025,True,True,True,True,True,2194.269,7016,2816,259,0,7275,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-025,RAG3-POS-026,True,True,True,True,True,2424.547,7254,0,298,0,7552,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-026,RAG3-POS-027,True,True,True,True,True,2693.444,6478,0,292,0,6770,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-027,RAG3-POS-028,True,True,True,True,True,2835.687,6631,0,308,0,6939,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-028,RAG3-POS-029,True,True,True,True,True,2575.266,7067,0,293,0,7360,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-029,RAG3-POS-030,True,True,True,True,True,2762.304,7032,0,295,0,7327,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-030,RAG3-POS-031,True,True,True,True,True,3437.836,6501,0,296,0,6797,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-031,RAG3-POS-032,True,True,True,True,True,2258.743,7107,0,305,0,7412,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-032,RAG3-POS-033,True,True,True,True,True,2276.34,7363,0,308,0,7671,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-033,RAG3-POS-034,True,True,True,True,True,3386.469,7279,0,298,0,7577,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-034,RAG3-POS-035,True,True,True,True,True,2542.523,6691,0,292,0,6983,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-035,RAG3-POS-036,True,True,True,True,True,2621.222,6559,0,306,0,6865,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-036,RAG3-POS-037,True,True,True,True,True,2959.806,6213,0,306,0,6519,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-037,RAG3-POS-038,True,True,True,True,False,1933.647,4777,0,185,0,4962,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-038,RAG3-POS-040,True,True,True,True,True,2594.138,4849,0,293,0,5142,1,
gpt_5_4_full,gpt-5.4-2026-03-05,5.4,full,E04V2-GEN-039,RAG3-POS-043,True,True,True,True,True,5985.833,5841,0,306,0,6147,1,
